id,Existing Customer,Attrited Customer
0,0.999886,0.00011405341
1,0.99068224,0.009317757
2,0.93670404,0.06329595
3,0.98676866,0.0132313175
4,0.9999846,1.5367805e-05
5,2.861023e-06,0.99999714
6,0.9999885,1.1509449e-05
7,0.99971807,0.0002819397
8,0.98349136,0.01650864
9,0.9996186,0.00038142427
10,0.98493975,0.015060232
11,0.000649035,0.99935097
12,0.98530495,0.014695076
13,0.9999697,3.0287703e-05
14,0.4458204,0.5541796
15,0.9999367,6.3295985e-05
16,0.9999287,7.129021e-05
17,0.9993091,0.0006908755
18,0.0139763355,0.98602366
19,0.99990565,9.437771e-05
20,0.999997,2.9923428e-06
21,0.99989384,0.00010616219
22,0.99999887,1.1335393e-06
23,0.9999979,2.1117887e-06
24,0.0010606647,0.99893934
25,0.99999297,7.029118e-06
26,0.99678844,0.0032115804
27,0.99999285,7.1794047e-06
28,0.9999755,2.452385e-05
29,0.9996702,0.00032977713
30,0.9999325,6.749872e-05
31,0.9999734,2.6582227e-05
32,0.9994866,0.0005133629
33,0.053587258,0.94641274
34,0.99984443,0.00015554421
35,0.9999854,1.4584464e-05
36,0.9999682,3.18345e-05
37,0.99996656,3.3466073e-05
38,0.23888552,0.7611145
39,0.9998988,0.0001012241
40,0.9999628,3.721853e-05
41,0.11093539,0.8890646
42,0.9986047,0.001395259
43,0.0017620325,0.99823797
44,0.9743733,0.02562671
45,0.99996364,3.6358408e-05
46,0.9999145,8.544992e-05
47,0.944208,0.055791985
48,0.9999977,2.3476455e-06
49,0.99999535,4.6249056e-06
50,0.99972016,0.00027985562
51,0.4369228,0.5630772
52,0.99984425,0.00015577204
53,0.9999443,5.569908e-05
54,0.092677236,0.90732276
55,0.0007804632,0.99921954
56,0.03774786,0.96225214
57,0.99987096,0.00012904538
58,0.9998558,0.0001441676
59,0.97731435,0.022685666
60,0.99998975,1.0261262e-05
61,0.19305235,0.80694765
62,0.9998295,0.00017055601
63,0.9998719,0.00012807461
64,0.0064716935,0.9935283
65,0.9996058,0.00039419855
66,0.9953644,0.0046355864
67,0.00070750713,0.9992925
68,0.008562028,0.991438
69,0.9999664,3.3608714e-05
70,0.9998896,0.00011037211
71,0.9999951,4.905708e-06
72,0.9958067,0.0041932804
73,0.99993294,6.707951e-05
74,0.9999206,7.9405116e-05
75,0.9999986,1.3684361e-06
76,0.99995786,4.2144886e-05
77,0.02277863,0.97722137
78,0.99041575,0.00958423
79,0.9999965,3.5327128e-06
80,0.9997854,0.00021458676
81,0.99999666,3.3285883e-06
82,0.9999842,1.5797394e-05
83,0.9999891,1.0919582e-05
84,0.99965817,0.0003418343
85,0.99976146,0.00023852398
86,0.0040959716,0.995904
87,0.99999917,8.1837646e-07
88,0.9999672,3.275633e-05
89,0.99999243,7.567088e-06
90,0.999969,3.101874e-05
91,0.98137176,0.018628255
92,0.041451395,0.9585486
93,0.9999423,5.7709076e-05
94,0.9997859,0.00021411362
95,0.0310179,0.9689821
96,0.9998105,0.00018947734
97,0.9999028,9.7186e-05
98,0.031534612,0.9684654
99,0.9993673,0.00063271524
100,0.0016383529,0.99836165
101,0.99807096,0.001929054
102,0.9999804,1.9586872e-05
103,0.99998736,1.2624427e-05
104,0.99999106,8.916009e-06
105,0.9999968,3.2102043e-06
106,0.9999993,7.437573e-07
107,0.9994875,0.000512504
108,0.999789,0.00021102968
109,0.0058436394,0.99415636
110,0.99999565,4.377308e-06
111,0.020102203,0.9798978
112,0.9998647,0.00013531341
113,0.98506624,0.014933773
114,0.99866647,0.0013335141
115,0.99994683,5.3150445e-05
116,0.99984056,0.00015945226
117,0.99743503,0.0025649508
118,0.999385,0.00061499805
119,0.99997646,2.3550127e-05
120,0.94322884,0.05677117
121,0.99981165,0.00018834652
122,0.9966797,0.0033202888
123,0.9999974,2.6447617e-06
124,0.9999626,3.7342823e-05
125,0.99993575,6.424323e-05
126,0.00090253353,0.99909747
127,0.9972578,0.002742187
128,0.00025433302,0.99974567
129,0.9999913,8.706034e-06
130,0.9999926,7.3879924e-06
131,0.7583066,0.24169336
132,0.9999076,9.236272e-05
133,0.9996076,0.000392371
134,0.99998313,1.685731e-05
135,0.99992186,7.816319e-05
